siteID,taxonID,weight
OAES,CHHI,42
OAES,CHHI,42
OAES,CHHI,39
OAES,CHHI,49
OAES,CHHI,31
OAES,CHHI,50
OAES,CHHI,49.5
OAES,CHHI,43
OAES,CHHI,39
OAES,CHHI,50
OAES,CHHI,45
OAES,MIOC,41
OAES,MIOC,23
OAES,MIOC,35
OAES,MIOC,40
OAES,MIOC,38.5
OAES,MIOC,45
OAES,MIOC,40
OAES,MIOC,NA
OAES,MIOC,40
OAES,ONLE,30
OAES,ONLE,32
OAES,ONLE,42
OAES,ONLE,27
OAES,ONLE,25
OAES,ONLE,35
OAES,ONLE,20
OAES,ONLE,22.5
OAES,ONLE,24
OAES,PELE,14
OAES,PELE,11
OAES,PEMA,20
OAES,PEMA,16
OAES,PEMA,15
OAES,PEMA,18
OAES,PEMA,17
OAES,PEMA,18
OAES,PEMA,NA
OAES,PEMA,17
OAES,PEMA,14
OAES,PEMA,16
OAES,PEMA,20
OAES,PEMA,19
OAES,PEMA,22
OAES,PEMA,17
OAES,PEMA,14
OAES,PEMA,15
OAES,PEMA,20
OAES,PEMA,13.5
OAES,PEMA,16
OAES,PEMA,19.5
OAES,PEMA,17
OAES,PEMA,20
OAES,REMO,7
OAES,REMO,13
OAES,REMO,7
OAES,REMO,10
OAES,REMO,9
OAES,REMO,10
OAES,REMO,9
OAES,SIHI,NA
OAES,SIHI,NA
OAES,SIHI,120
OAES,SIHI,110
OAES,SIHI,150
OAES,SIHI,80
OAES,SIHI,115
OAES,SIHI,105
OAES,SIHI,120
OAES,SIHI,35
OAES,SIHI,48.5
OAES,SIHI,55
OAES,SIHI,131
OAES,SIHI,110
OAES,SIHI,55
OAES,SIHI,66
OAES,SIHI,120
OAES,SIHI,111
OAES,SIHI,115
OAES,SIHI,90
OAES,SIHI,54.5
OAES,SIHI,135
OAES,SIHI,63
OAES,SIHI,51
OAES,SIHI,27
OAES,SIHI,24
OAES,SIHI,23
OAES,SIHI,50
OAES,SIHI,150.5
OAES,SIHI,90
OAES,SIHI,110
OAES,SIHI,112.5
OAES,SIHI,85
OAES,SIHI,105
OAES,SIHI,95
OAES,SIHI,29
OAES,SIHI,61
OAES,SIHI,27
OAES,SIHI,135
OAES,SIHI,25
OAES,SIHI,36
OAES,SIHI,115
OAES,SIHI,52
OAES,SIHI,57
OAES,SIHI,56
OAES,SIHI,81
OAES,SIHI,52
OAES,CHHI,32
OAES,CHHI,43
OAES,CHHI,72
OAES,CHHI,42
OAES,CHHI,25
OAES,CHHI,44
OAES,CHHI,32
OAES,CHHI,51
OAES,CHHI,19
OAES,CHHI,35
OAES,CHHI,53
OAES,ONLE,20
OAES,ONLE,37.5
OAES,ONLE,37
OAES,ONLE,37
OAES,ONLE,34
OAES,ONLE,39
OAES,ONLE,40.5
OAES,ONLE,29
OAES,ONLE,38
OAES,ONLE,38.5
OAES,ONLE,43
OAES,ONLE,39
OAES,ONLE,36.5
OAES,ONLE,33
OAES,ONLE,26.5
OAES,ONLE,38
OAES,ONLE,34
OAES,ONLE,31.5
OAES,ONLE,28.5
OAES,PELE,23
OAES,PELE,25
OAES,PEMA,16
OAES,PEMA,19
OAES,PEMA,13
OAES,PEMA,27
OAES,PEMA,14
OAES,PEMA,14
OAES,PEMA,15
OAES,PEMA,21
OAES,PEMA,18
OAES,PEMA,19.5
OAES,PEMA,23
OAES,REMO,5
OAES,SIHI,100
OAES,SIHI,110
OAES,SIHI,58
OAES,SIHI,96
OAES,SIHI,150
OAES,CHHI,56
OAES,CHHI,NA
OAES,CHHI,NA
OAES,ONLE,41
OAES,ONLE,33
ONAQ,DIMI,50
ONAQ,DIMI,55
ONAQ,DIMI,55
ONAQ,DIMI,68
ONAQ,DIMI,66
ONAQ,DIMI,68
ONAQ,DIMI,69
ONAQ,DIMI,56
ONAQ,DIMI,58
ONAQ,DIMI,64.5
ONAQ,DIMI,70
ONAQ,DIMI,55
ONAQ,DIOR,53
ONAQ,DIOR,63
ONAQ,DIOR,55
ONAQ,DIOR,40
ONAQ,DIOR,50
ONAQ,DIOR,45
ONAQ,DIOR,NA
ONAQ,DIOR,54.5
ONAQ,DIOR,48
ONAQ,DIOR,47
ONAQ,DIOR,50
ONAQ,DIOR,37
ONAQ,DIOR,68
ONAQ,DIOR,57
ONAQ,DIOR,70
ONAQ,DIOR,56
ONAQ,DIOR,52
ONAQ,DIOR,51.5
ONAQ,DIOR,45
ONAQ,DIOR,42
ONAQ,DIOR,48
ONAQ,DIOR,51
ONAQ,DIOR,46
ONAQ,DIOR,70
ONAQ,DIOR,72
ONAQ,DIOR,53
ONAQ,DIOR,50
ONAQ,DIOR,48
ONAQ,DIOR,49
ONAQ,DIOR,51
ONAQ,DIOR,46
ONAQ,DIOR,50
ONAQ,LECU,25
ONAQ,LECU,17
ONAQ,ONLE,24
ONAQ,ONLE,25.5
ONAQ,ONLE,26
ONAQ,PEMA,15
ONAQ,PEMA,19
ONAQ,PEMA,21
ONAQ,PEMA,24
ONAQ,PEMA,15
ONAQ,PEMA,20
ONAQ,PEMA,21
ONAQ,PEMA,26
ONAQ,PEMA,15
ONAQ,PEMA,15
ONAQ,PEMA,20
ONAQ,PEMA,15
ONAQ,PEMA,18
ONAQ,PEMA,13.5
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,25
ONAQ,PEMA,21
ONAQ,PEMA,19
ONAQ,PEMA,12
ONAQ,PEMA,NA
ONAQ,PEMA,18.5
ONAQ,PEMA,14
ONAQ,PEMA,NA
ONAQ,PEMA,18
ONAQ,PEMA,15
ONAQ,PEMA,19.5
ONAQ,PEMA,17
ONAQ,PEMA,15.5
ONAQ,PEMA,18
ONAQ,PEMA,19
ONAQ,PEMA,21
ONAQ,PEMA,14
ONAQ,PEMA,15
ONAQ,PEMA,20
ONAQ,PEMA,18
ONAQ,PEMA,13
ONAQ,PEMA,19
ONAQ,PEMA,13
ONAQ,PEMA,23
ONAQ,PEMA,19
ONAQ,PEMA,20
ONAQ,PEMA,24
ONAQ,PEMA,20
ONAQ,PEMA,15.5
ONAQ,PEMA,26
ONAQ,PEMA,15
ONAQ,PEMA,19.5
ONAQ,PEMA,19
ONAQ,PEMA,18
ONAQ,PEMA,13
ONAQ,PEMA,20
ONAQ,PEMA,23
ONAQ,PEMA,17
ONAQ,PEMA,20
ONAQ,PEMA,21
ONAQ,PEMA,16
ONAQ,PEMA,19.5
ONAQ,PEMA,17.5
ONAQ,PEMA,14
ONAQ,PEMA,16
ONAQ,PEMA,19
ONAQ,PEMA,25
ONAQ,PEMA,19
ONAQ,PEMA,14
ONAQ,PEPA,24
ONAQ,PEPA,20
ONAQ,PEPA,22
ONAQ,PEPA,17
ONAQ,PEPA,16
ONAQ,PEPA,24.5
ONAQ,PEPA,16
ONAQ,PEPA,15
ONAQ,PEPA,20
ONAQ,PEPA,21
ONAQ,PEPA,23
ONAQ,PEPA,21
ONAQ,PEPA,17
ONAQ,PEPA,21
ONAQ,PEPA,16.5
ONAQ,PEPA,17
ONAQ,PEPA,25
ONAQ,PEPA,20.5
ONAQ,PEPA,17
ONAQ,PEPA,23
ONAQ,PEPA,18.5
ONAQ,PEPA,21
ONAQ,PEPA,18
ONAQ,PEPA,18
ONAQ,PEPA,NA
ONAQ,PEPA,15
ONAQ,PEPA,20
ONAQ,PEPA,19
ONAQ,PEPA,22
ONAQ,PEPA,15
ONAQ,PEPA,20
ONAQ,PEPA,16
ONAQ,PEPA,18.5
ONAQ,PEPA,24
ONAQ,REME,9
ONAQ,REME,11
ONAQ,DIMI,74
ONAQ,DIMI,64
ONAQ,DIMI,72
ONAQ,DIMI,64
ONAQ,DIMI,57
ONAQ,DIMI,54
ONAQ,DIOR,55
ONAQ,DIOR,64
ONAQ,DIOR,71
ONAQ,DIOR,52.5
ONAQ,DIOR,58
ONAQ,PEMA,18
ONAQ,PEMA,15.5
ONAQ,PEMA,16
ONAQ,PEMA,19
ONAQ,PEMA,15.5
ONAQ,PEMA,16
ONAQ,PEMA,16
ONAQ,PEMA,16
ONAQ,PEMA,20.5
ONAQ,PEMA,18
ONAQ,PEMA,20
ONAQ,PEMA,18
ONAQ,PEMA,17
ONAQ,PEMA,13.5
ONAQ,PEPA,24
ONAQ,PEPA,20
ONAQ,PEPA,20
ONAQ,PEPA,17
ONAQ,PEPA,16
ONAQ,PEPA,21
ONAQ,PEPA,17
ONAQ,PEPA,16
ONAQ,PEPA,20
ONAQ,PEPA,19
ONAQ,PEPA,17.5
ONAQ,PEPA,18
ONAQ,PEPA,20
ONAQ,REME,9
ONAQ,REME,14
ONAQ,DIMI,54
ONAQ,DIMI,55
ONAQ,DIMI,50
ONAQ,DIMI,50
ONAQ,DIMI,65
ONAQ,DIMI,60
ONAQ,DIMI,18
ONAQ,DIMI,72
ONAQ,DIMI,NA
ONAQ,DIMI,64
ONAQ,DIMI,59.5
ONAQ,DIMI,71
ONAQ,DIMI,52
ONAQ,DIMI,47
ONAQ,DIOR,NA
ONAQ,DIOR,55
ONAQ,DIOR,54.5
ONAQ,DIOR,42.5
ONAQ,DIOR,48.5
ONAQ,DIOR,50
ONAQ,DIOR,59
ONAQ,DIOR,50.5
ONAQ,DIOR,51
ONAQ,DIOR,56
ONAQ,DIOR,54
ONAQ,DIOR,54
ONAQ,DIOR,43
ONAQ,DIOR,69
ONAQ,DIOR,50
ONAQ,DIOR,59
ONAQ,DIOR,45
ONAQ,DIOR,57
ONAQ,DIOR,NA
ONAQ,DIOR,44.5
ONAQ,DIOR,53
ONAQ,DIOR,63
ONAQ,DIOR,51
ONAQ,DIOR,54
ONAQ,DIOR,50.5
ONAQ,DIOR,51
ONAQ,DIOR,34
ONAQ,DIOR,45
ONAQ,DIOR,53
ONAQ,DIOR,46.5
ONAQ,DIOR,60.5
ONAQ,DIOR,59.5
ONAQ,DIOR,35
ONAQ,DIOR,52
ONAQ,DIOR,51
ONAQ,DIOR,47
ONAQ,DIOR,49
ONAQ,DIOR,58
ONAQ,DIOR,50
ONAQ,DIOR,52
ONAQ,DIOR,63
ONAQ,DIOR,52
ONAQ,DIOR,62
ONAQ,DIOR,48
ONAQ,DIOR,46
ONAQ,DPSP,50
ONAQ,LECU,21
ONAQ,ONLE,23
ONAQ,ONLE,26
ONAQ,ONLE,24
ONAQ,ONLE,23
ONAQ,PEMA,NA
ONAQ,PEMA,22.5
ONAQ,PEMA,NA
ONAQ,PEMA,NA
ONAQ,PEMA,15
ONAQ,PEMA,16
ONAQ,PEMA,20.5
ONAQ,PEMA,14
ONAQ,PEMA,17
ONAQ,PEMA,18
ONAQ,PEMA,21
ONAQ,PEMA,23
ONAQ,PEMA,20
ONAQ,PEMA,19.5
ONAQ,PEMA,20.5
ONAQ,PEMA,19
ONAQ,PEMA,15.5
ONAQ,PEMA,18.5
ONAQ,PEMA,19
ONAQ,PEMA,13
ONAQ,PEMA,18
ONAQ,PEMA,24
ONAQ,PEMA,15
ONAQ,PEMA,18
ONAQ,PEMA,NA
ONAQ,PEMA,21
ONAQ,PEMA,15
ONAQ,PEMA,15
ONAQ,PEMA,19
ONAQ,PEMA,18
ONAQ,PEMA,16
ONAQ,PEMA,18
ONAQ,PEMA,17
ONAQ,PEMA,18
ONAQ,PEMA,19
ONAQ,PEMA,21
ONAQ,PEMA,15
ONAQ,PEMA,17
ONAQ,PEMA,16
ONAQ,PEMA,17
ONAQ,PEMA,19
ONAQ,PEMA,16
ONAQ,PEMA,26
ONAQ,PEMA,22
ONAQ,PEMA,22
ONAQ,PEMA,17
ONAQ,PEMA,17.5
ONAQ,PEMA,21
ONAQ,PEMA,17
ONAQ,PEMA,21.5
ONAQ,PEMA,NA
ONAQ,PEMA,25
ONAQ,PEMA,21
ONAQ,PEMA,24
ONAQ,PEMA,13
ONAQ,PEMA,24
ONAQ,PEMA,16
ONAQ,PEMA,17
ONAQ,PEMA,23.5
ONAQ,PEMA,17
ONAQ,PEMA,22
ONAQ,PEMA,22
ONAQ,PEMA,18
ONAQ,PEMA,25
ONAQ,PEMA,20
ONAQ,PEMA,24
ONAQ,PEMA,19
ONAQ,PEMA,20
ONAQ,PEMA,21
ONAQ,PEMA,20.5
ONAQ,PEMA,18
ONAQ,PEMA,20
ONAQ,PEPA,21
ONAQ,PEPA,23
ONAQ,PEPA,24.5
ONAQ,PEPA,21
ONAQ,PEPA,24.5
ONAQ,PEPA,NA
ONAQ,PEPA,16.5
ONAQ,PEPA,NA
ONAQ,PEPA,20.5
ONAQ,PEPA,25
ONAQ,PEPA,17.5
ONAQ,PEPA,20.5
ONAQ,PEPA,18
ONAQ,PEPA,22.5
ONAQ,PEPA,24
ONAQ,PEPA,23
ONAQ,PEPA,18
ONAQ,PEPA,14
ONAQ,PEPA,22
ONAQ,PEPA,17
ONAQ,PEPA,19
ONAQ,PEPA,24
ONAQ,PEPA,25
ONAQ,PEPA,NA
ONAQ,REME,11
ONAQ,DIMI,54
ONAQ,DIMI,70
ONAQ,DIOR,62
ONAQ,DIOR,60
ONAQ,DIOR,NA
ONAQ,PEMA,19
ONAQ,PEMA,NA
ONAQ,PEMA,17
ONAQ,PEMA,16
ONAQ,PEMA,14
ONAQ,PEMA,19
ONAQ,PEMA,16
ONAQ,PEMA,20
ONAQ,PEMA,24.5
ONAQ,PEMA,14.5
ONAQ,PEMA,21
ONAQ,PEMA,14
ONAQ,PEMA,16
ONAQ,PEMA,20
ONAQ,PEMA,16
ONAQ,PEMA,16.5
ONAQ,PEPA,23
ONAQ,PEPA,21
ONAQ,PEPA,NA
ONAQ,PEPA,25.5
ONAQ,PEPA,20
ONAQ,PEPA,25
ONAQ,PEPA,23.5
ONAQ,PEPA,20
ONAQ,PEPA,21
ONAQ,PEPA,22
ONAQ,PEPA,19
ONAQ,PEPA,25
ONAQ,REME,12.5
ONAQ,REME,9
ONAQ,REME,11
ONAQ,REME,10
ONAQ,REME,10
ONAQ,REME,10
ONAQ,DIMI,59
ONAQ,DIMI,51.5
ONAQ,DIMI,67
ONAQ,DIOR,62
ONAQ,DIOR,48
ONAQ,DIOR,51
ONAQ,DIOR,50
ONAQ,DIOR,30
ONAQ,DIOR,47
ONAQ,DIOR,65
ONAQ,DIOR,44.5
ONAQ,DIOR,40
ONAQ,DIOR,54
ONAQ,ONLE,29
ONAQ,ONLE,14
ONAQ,PEMA,NA
ONAQ,PEMA,24
ONAQ,PEMA,12
ONAQ,PEMA,16
ONAQ,PEMA,14
ONAQ,PEMA,18
ONAQ,PEMA,19
ONAQ,PEMA,20
ONAQ,PEMA,20
ONAQ,PEMA,12
ONAQ,PEMA,25
ONAQ,PEMA,23
ONAQ,PEMA,23
ONAQ,PEMA,14
ONAQ,PEMA,18
ONAQ,PEMA,18
ONAQ,PEMA,24
ONAQ,PEMA,23
ONAQ,PEMA,21
ONAQ,PEMA,15.5
ONAQ,PEMA,14
ONAQ,PEMA,18
ONAQ,PEMA,17
ONAQ,PEMA,12.5
ONAQ,PEMA,16
ONAQ,PEMA,18
ONAQ,PEMA,15
ONAQ,PEMA,12.5
ONAQ,PEMA,18.5
ONAQ,PEMA,18
ONAQ,PEMA,12.5
ONAQ,PEMA,20.5
ONAQ,PEMA,13
ONAQ,PEMA,17
ONAQ,PEMA,22
ONAQ,PEMA,23
ONAQ,PEMA,24
ONAQ,PEMA,21
ONAQ,PEMA,13
ONAQ,PEMA,10
ONAQ,PEMA,16
ONAQ,PEMA,16
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,23
ONAQ,PEMA,12
ONAQ,PEMA,19
ONAQ,PEMA,16
ONAQ,PEPA,22
ONAQ,PEPA,15
ONAQ,PEPA,22
ONAQ,PEPA,NA
ONAQ,PEPA,15.5
ONAQ,PEPA,17
ONAQ,PEPA,21
ONAQ,PEPA,17
ONAQ,PEPA,22
ONAQ,PEPA,25
ONAQ,PEPA,25
ONAQ,PEPA,17
ONAQ,PEPA,20
ONAQ,PEPA,16.5
ONAQ,PEPA,21
ONAQ,PEPA,16.5
ONAQ,PEPA,16
ONAQ,PEPA,16
ONAQ,PEPA,18
ONAQ,PEPA,16
ONAQ,PEPA,18
ONAQ,PEPA,16
ONAQ,PEPA,14
ONAQ,PEPA,19
ONAQ,PEPA,22
ONAQ,PEPA,13
ONAQ,PEPA,23
ONAQ,PEPA,19
ONAQ,PEPA,21
ONAQ,PEPA,18
ONAQ,PEPA,16
ONAQ,PEPA,24
ONAQ,PEPA,21
ONAQ,PEPA,22
ONAQ,DIMI,63
ONAQ,DIMI,65.5
ONAQ,DIMI,67
ONAQ,DIMI,70
ONAQ,DIMI,64
ONAQ,DIOR,64
ONAQ,DIOR,63.5
ONAQ,DIOR,62.5
ONAQ,DIOR,74
ONAQ,DIOR,56.5
ONAQ,DIOR,54
ONAQ,DIOR,66
ONAQ,LECU,23
ONAQ,LECU,20
ONAQ,LECU,27
ONAQ,ONLE,18
ONAQ,PEMA,22
ONAQ,PEMA,15
ONAQ,PEMA,20
ONAQ,PEMA,14
ONAQ,PEMA,14
ONAQ,PEMA,19
ONAQ,PEMA,12.5
ONAQ,PEMA,13
ONAQ,PEMA,16
ONAQ,PEMA,21
ONAQ,PEMA,18
ONAQ,PEMA,22
ONAQ,PEMA,19
ONAQ,PEMA,15
ONAQ,PEMA,23
ONAQ,PEMA,13
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,15
ONAQ,PEMA,19
ONAQ,PEMA,20
ONAQ,PEMA,13
ONAQ,PEMA,20
ONAQ,PEMA,16
ONAQ,PEMA,15
ONAQ,PEMA,16
ONAQ,PEMA,13
ONAQ,PEMA,17
ONAQ,PEMA,NA
ONAQ,PEMA,16
ONAQ,PEMA,13
ONAQ,PEMA,24
ONAQ,PEMA,15
ONAQ,PEMA,15
ONAQ,PEMA,13
ONAQ,PEMA,15
ONAQ,PEPA,19.5
ONAQ,PEPA,16
ONAQ,PEPA,17.5
ONAQ,PEPA,19
ONAQ,PEPA,20
ONAQ,PEPA,22
ONAQ,PEPA,16
ONAQ,PEPA,17
ONAQ,PEPA,15
ONAQ,PEPA,16
ONAQ,PEPA,15
ONAQ,PEPA,16
ONAQ,REME,9
ONAQ,REME,12
ONAQ,REME,10
ONAQ,REME,10
ONAQ,REME,9
ONAQ,REME,8
ONAQ,REME,10
ONAQ,DIMI,63
ONAQ,DIMI,61
ONAQ,DIMI,57
ONAQ,DIMI,66
ONAQ,DIMI,60
ONAQ,DIMI,51.5
ONAQ,DIMI,63.5
ONAQ,DIMI,58
ONAQ,DIOR,52
ONAQ,DIOR,68
ONAQ,DIOR,56.5
ONAQ,DIOR,62
ONAQ,DIOR,69
ONAQ,DIOR,51
ONAQ,DIOR,60
ONAQ,DIOR,62
ONAQ,DIOR,67
ONAQ,DIOR,50
ONAQ,DIOR,55
ONAQ,DIOR,62.5
ONAQ,DIOR,74
ONAQ,DIOR,64
ONAQ,DIOR,70
ONAQ,DIOR,66
ONAQ,DIOR,66
ONAQ,DIOR,39.5
ONAQ,DIOR,63
ONAQ,DIOR,56
ONAQ,PEMA,21
ONAQ,PEMA,19
ONAQ,PEMA,18
ONAQ,PEMA,15.5
ONAQ,PEMA,NA
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,17
ONAQ,PEMA,19
ONAQ,PEMA,16
ONAQ,PEMA,NA
ONAQ,PEMA,17
ONAQ,PEMA,19
ONAQ,PEMA,14
ONAQ,PEMA,16
ONAQ,PEMA,14
ONAQ,PEMA,13
ONAQ,PEMA,15
ONAQ,PEMA,17
ONAQ,PEMA,14
ONAQ,PEMA,15
ONAQ,PEMA,NA
ONAQ,PEMA,NA
ONAQ,PEMA,18
ONAQ,PEMA,20
ONAQ,PEMA,14
ONAQ,PEMA,18
ONAQ,PEMA,19
ONAQ,PEMA,15
ONAQ,PEMA,18.5
ONAQ,PEMA,17
ONAQ,PEMA,19
ONAQ,PEMA,16
ONAQ,PEMA,17
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,18
ONAQ,PEMA,12
ONAQ,PEMA,22
ONAQ,PEMA,18
ONAQ,PEPA,18.5
ONAQ,PEPA,14
ONAQ,PEPA,16
ONAQ,PEPA,15
ONAQ,PEPA,18
ONAQ,PEPA,13
ONAQ,PEPA,17
ONAQ,PEPA,18
ONAQ,PEPA,17.5
ONAQ,PEPA,17
ONAQ,PEPA,18
ONAQ,PEPA,18
ONAQ,PEPA,20
ONAQ,REME,9
ONAQ,REME,11
ONAQ,REME,8
ONAQ,REME,12
ONAQ,REME,8
ONAQ,PEMA,20
ONAQ,PEMA,18
ONAQ,PEMA,19
ONAQ,PEMA,13
ONAQ,PEMA,17
ONAQ,PEMA,13
ONAQ,PEMA,13
ONAQ,PEMA,15.5
ONAQ,PEMA,16
ONAQ,PEMA,18
ONAQ,PEMA,15
ONAQ,PEMA,19
ONAQ,PEMA,13
ONAQ,PEMA,21
ONAQ,PEMA,23
ONAQ,PEMA,15
ONAQ,PEMA,16
ONAQ,PEMA,17
ONAQ,PEMA,25
ONAQ,PEMA,17.5
ONAQ,PEMA,17
ONAQ,PEMA,15
ONAQ,PEMA,14
ONAQ,PEMA,15
ONAQ,PEMA,15
ONAQ,PEPA,22
ONAQ,PEPA,NA
ONAQ,PEPA,22.5
ONAQ,PEPA,16
ONAQ,PEPA,21
ONAQ,PEPA,16
ONAQ,PEPA,21
ONAQ,PEPA,15
ONAQ,PEPA,17
ONAQ,PEPA,23
ONAQ,PEPA,15.5
ONAQ,PEPA,NA
ONAQ,PEPA,20
ONAQ,PEPA,21
ONAQ,PEPA,22
ONAQ,PEPA,15
ONAQ,PEPA,15
ONAQ,PEPA,17
ONAQ,PEPA,17
ONAQ,PEPA,18
ONAQ,PEPA,13
ONAQ,PEPA,19
ONAQ,PEPA,14
ONAQ,REME,12.5
ORNL,OCNU,21
ORNL,OCNU,20
ORNL,PELE,23
ORNL,PELE,23.5
ORNL,PELE,17
ORNL,PELE,28
ORNL,PELE,18
ORNL,PELE,22
ORNL,PELE,16
ORNL,PELE,16
ORNL,PELE,18
ORNL,PELE,24
ORNL,PELE,21
ORNL,PELE,21.5
ORNL,PELE,21
ORNL,PELE,19
ORNL,PELE,19.5
ORNL,PELE,20.5
ORNL,PELE,20.5
ORNL,PELE,17
ORNL,PEMA,25
ORNL,PEMA,22.5
ORNL,PEMA,27
ORNL,PEMA,14
ORNL,PEMA,22
ORNL,PEMA,36
ORNL,PEMA,14
ORNL,PEMA,19.5
ORNL,PEMA,20
ORNL,PELE,17
ORNL,PELE,27
ORNL,PELE,18
ORNL,PELE,17
ORNL,PELE,24
ORNL,PELE,21
ORNL,PELE,18
ORNL,PELE,18
ORNL,PELE,19
ORNL,PELE,18
ORNL,PELE,20
ORNL,PELE,17
ORNL,PELE,18
ORNL,PELE,20
ORNL,PELE,17
ORNL,PELE,19
ORNL,PELE,15
ORNL,PELE,12
ORNL,PELE,12
ORNL,PELE,12
ORNL,PELE,17
ORNL,PELE,12
ORNL,PELE,16
ORNL,PELE,16.5
ORNL,PELE,18
ORNL,PELE,15.5
ORNL,PELE,14
ORNL,PELE,18
ORNL,PELE,16
ORNL,PELE,15
ORNL,PELE,23
ORNL,PELE,16
ORNL,PELE,20
ORNL,PELE,18
ORNL,PELE,19
ORNL,PELE,20
ORNL,PEMA,19
ORNL,PEMA,19
ORNL,PEMA,19
ORNL,PEMA,17
ORNL,PEMA,16
ORNL,PEMA,21
ORNL,PEMA,16
ORNL,PEMA,16
ORNL,PEMA,19.5
ORNL,PEMA,24
ORNL,PELE,23
ORNL,PELE,19
ORNL,PELE,19
ORNL,PELE,17
ORNL,PELE,19.5
ORNL,PELE,17.5
ORNL,PELE,20
ORNL,PELE,23.5
ORNL,PELE,24
ORNL,PELE,24
ORNL,PELE,22
ORNL,PELE,14
ORNL,PELE,16
ORNL,PELE,17
ORNL,PELE,13
ORNL,PELE,22
ORNL,PELE,18
ORNL,PELE,21
ORNL,PELE,13
ORNL,PELE,17
ORNL,PELE,14
ORNL,PELE,16
ORNL,PELE,15
ORNL,PELE,15
ORNL,PELE,19
ORNL,PELE,20
ORNL,PELE,19.5
ORNL,PELE,17
ORNL,PELE,17
ORNL,PELE,19.5
ORNL,PELE,17
ORNL,PELE,21
ORNL,PELE,14
ORNL,PELE,18
ORNL,PELE,17
ORNL,PELE,20
ORNL,PELE,16
ORNL,PEMA,19.5
ORNL,PEMA,21
ORNL,PEMA,22
ORNL,PEMA,23
ORNL,PEMA,21.5
ORNL,PEMA,17.5
ORNL,PEMA,19
ORNL,PEMA,16.5
ORNL,PEMA,14
ORNL,PEMA,18
ORNL,PEMA,17
ORNL,PELE,21
ORNL,PELE,23
ORNL,PELE,24.5
ORNL,PELE,20
ORNL,PELE,18
ORNL,PELE,17
ORNL,PELE,19.5
ORNL,PELE,13
ORNL,PELE,18
ORNL,PELE,22.5
ORNL,PELE,12
ORNL,PELE,17
ORNL,PELE,17
ORNL,PELE,14
ORNL,PELE,17.5
ORNL,PELE,21
ORNL,PELE,17.5
ORNL,PELE,17
ORNL,PELE,20.5
ORNL,PELE,17.5
ORNL,PELE,22.5
ORNL,PELE,21
ORNL,PELE,18
ORNL,PEMA,23
ORNL,PEMA,22
ORNL,PEMA,15
ORNL,PEMA,20
ORNL,PEMA,18
ORNL,PEMA,30
ORNL,PELE,12
ORNL,PELE,19.5
ORNL,PELE,19
ORNL,PELE,20
ORNL,PELE,23
ORNL,PELE,18
ORNL,PELE,21
ORNL,PELE,22
ORNL,PELE,19.5
ORNL,PELE,25
ORNL,PELE,22.5
ORNL,PELE,15
ORNL,PELE,15
ORNL,PELE,15.5
ORNL,PELE,14.5
ORNL,PELE,20
ORNL,PELE,18
ORNL,PELE,18.5
ORNL,PELE,17
ORNL,PELE,17
ORNL,PELE,16.5
ORNL,PELE,20
ORNL,PELE,19
ORNL,PELE,17
ORNL,PELE,20
ORNL,PELE,19
ORNL,PELE,20
ORNL,PELE,20
ORNL,PELE,15
ORNL,PELE,17.5
ORNL,PELE,16
ORNL,PEMA,18
ORNL,PEMA,25
ORNL,PEMA,19
ORNL,PEMA,20.5
ORNL,PEMA,17
ORNL,PEMA,19
ORNL,PEMA,18
ORNL,PELE,20
ORNL,PELE,16
ORNL,REHU,13
ORNL,SIHI,131
ORNL,SIHI,36
ORNL,SIHI,190
ORNL,SIHI,170.5
ORNL,SIHI,110
ORNL,SIHI,54
ORNL,SIHI,135
ORNL,SIHI,140
ORNL,SIHI,125
ORNL,SIHI,120
ORNL,SIHI,95
ORNL,SIHI,105
ORNL,SIHI,120
ORNL,SIHI,125
ORNL,SIHI,59
ORNL,SIHI,108
ORNL,SIHI,130.5
ORNL,SIHI,29
ORNL,SIHI,62
ORNL,SIHI,45
ORNL,SIHI,60
ORNL,SIHI,75
ORNL,SIHI,145
ORNL,SIHI,85
ORNL,SIHI,90
ORNL,SIHI,125
ORNL,SIHI,50
ORNL,SIHI,85
OSBS,POFL,40
OSBS,POFL,30
OSBS,POFL,32.5
OSBS,POFL,NA
OSBS,POFL,35
OSBS,NEFL,73
OSBS,OCNU,19
OSBS,PEGO,20
OSBS,PEGO,35
OSBS,PEGO,24
OSBS,PEGO,25.5
OSBS,PEGO,18
OSBS,PEGO,30
OSBS,PEGO,20
OSBS,PEGO,26
OSBS,PEGO,27
OSBS,PEGO,26
OSBS,PEGO,23
OSBS,PEGO,22
OSBS,PEGO,23
OSBS,PEGO,27
OSBS,POFL,28.5
OSBS,POFL,33
OSBS,POFL,34
OSBS,POFL,39
OSBS,POFL,34
OSBS,POFL,35
OSBS,POFL,40
OSBS,POFL,25.5
OSBS,POFL,26
OSBS,POFL,32
OSBS,POFL,38.5
OSBS,POFL,37
OSBS,POFL,30.5
OSBS,POFL,33.5
OSBS,POFL,38
OSBS,POFL,25
